,Variable,Importance
2054,"IBRD loans and IDA credits (DOD, current US$)",5.0267407176613124e-05
2055,GG..other.private.creditors..AMT..current.US..,4.99406099686213e-05
2056,PPG..private.creditors..NTR..current.US..,4.991231758249988e-05
2057,"Secondary education, duration (years)",4.9738141848002125e-05
2058,SF6 gas emissions (thousand metric tons of CO2 equivalent),4.9700702763450964e-05
2059,GG..official.creditors..DOD..current.US..,4.968619786058022e-05
2060,Getting.credit..Depth.of.credit.information.index..0.8...DB15.20.methodology.,4.963266607229991e-05
2061,PNG..commercial.banks.and.other.creditors..DOD..current.US..,4.9587862045131416e-05
2062,OPS..private.creditors..AMT..current.US..,4.956833836177836e-05
2063,OPS..bilateral..DIS..current.US..,4.9518267600763416e-05
2064,OPS..bilateral.concessional..AMT..current.US..,4.939952709909671e-05
2065,GG..official.creditors..NFL..current.US..,4.919567663952367e-05
2066,Adjusted savings: energy depletion (% of GNI),4.909694464527311e-05
2067,OPS..multilateral.concessional..NFL..current.US..,4.897958657181421e-05
2068,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",4.856737633476957e-05
2069,Trading.across.borders..Documents.to.export..number...DB06.15.methodology.,4.848029533603352e-05
2070,PS..multilateral.concessional..NTR..current.US..,4.8140411675665864e-05
2071,"Net financial flows, others (NFL, current US$)",4.808858441968125e-05
2072,Commitments..private.creditors..COM..current.US..,4.7960243004017084e-05
2073,PRVG..official.creditors..TDS..current.US..,4.7645638357924865e-05
2074,PNG..commercial.banks.and.other.creditors..AMT..current.US..,4.7638134546226604e-05
2075,GG..bonds..INT..current.US..,4.7479093143399905e-05
2076,OPS..other.private.creditors..INT..current.US..,4.6885113510542284e-05
2077,"PPG, commercial banks (NFL, current US$)",4.677865107319169e-05
2078,GG..other.private.creditors..NFL..current.US..,4.677844664858132e-05
2079,PRVG..bilateral..NTR..current.US..,4.669565641498236e-05
2080,GG..multilateral..TDS..current.US..,4.657580760537502e-05
2081,External.debt.stocks..public.and.publicly.guaranteed..PPG...DOD..current.US..,4.6551751849709656e-05
2082,Renewable electricity output (% of total electricity output),4.6450973889603684e-05
2083,"Net financial flows, RDB concessional (NFL, current US$)",4.626043769116199e-05
2084,GG..bonds..DOD..current.US..,4.612612916195938e-05
2085,Strength of legal rights index (0=weak to 12=strong),4.612212071495962e-05
2086,PS..multilateral.concessional..INT..current.US..,4.607642591445338e-05
2087,Short.term.debt....of.total.external.debt.,4.549323016340793e-05
2088,PS..private.creditors..NFL..current.US..,4.5456731759276735e-05
2089,Interest.payments.on.external.debt..short.term..INT..current.US..,4.52822083661357e-05
2090,"PPG, private creditors (NFL, current US$)",4.5152160251434603e-05
2091,GG..private.creditors..DOD..current.US..,4.504541135833858e-05
2092,Principal.repayments.on.external.debt..other.public.sector..PPG...AMT..current.US..,4.4837185866520205e-05
2093,Adjusted savings: mineral depletion (current US$),4.4662392974310055e-05
2094,PS..bilateral..INT..current.US..,4.415407924849209e-05
2095,Electricity production from nuclear sources (% of total),4.413690765157328e-05
2096,Dealing.with.construction.permits..Quality.control.during.construction.index..0.3...DB16.20.methodology.,4.401055022945704e-05
2097,Net.flows.on.external.debt..general.government.sector..PPG...NFL..current.US..,4.395199666455154e-05
2098,PS..bilateral.concessional..NFL..current.US..,4.37391085144097e-05
2099,GG..multilateral.concessional..DOD..current.US..,4.3414592910641084e-05
2100,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",4.330636086744733e-05
2101,Debt.service.on.external.debt..private.guaranteed.by.public.sector..PPG...TDS..current.US..,4.328866812238578e-05
2102,GG..official.creditors..AMT..current.US..,4.2932536180622716e-05
2103,PRVG..commercial.banks..AMT..current.US..,4.2653132842638026e-05
2104,Undisbursed.external.debt..private.creditors..UND..current.US..,4.262731838644188e-05
2105,GG..bonds..NTR..current.US..,4.259185365868563e-05
2106,PPG..official.creditors..TDS..current.US..,4.242172329910704e-05
2107,PRVG..bilateral..INT..current.US..,4.221150604779402e-05
2108,PPG..multilateral.concessional..NFL..current.US..,4.207763876463709e-05
2109,OPS..other.private.creditors..AMT..current.US..,4.196050361434407e-05
2110,PS..bonds..NFL..current.US..,4.19156554645008e-05
2111,OPS..multilateral.concessional..NTR..current.US..,4.1813478312965225e-05
2112,Starting.a.business..Procedures.required...Women..number....Score,4.160024667059918e-05
2113,Disbursements.on.external.debt..other.public.sector..PPG...DIS..current.US..,4.159939353398626e-05
2114,Commitments..multilateral.creditors..COM..current.US..,4.1486608929046925e-05
2115,Primary school starting age (years),4.147068625458902e-05
2116,PPG..multilateral.concessional..TDS..current.US..,4.110885962840167e-05
2117,Average.maturity.on.new.external.debt.commitments..official..years.,4.1052571624419666e-05
2118,Multilateral.debt....of.total.external.debt.,4.099089555398624e-05
2119,OPS..private.creditors..INT..current.US..,4.096297886157644e-05
2120,PRVG..commercial.banks..INT..current.US..,4.086866614671345e-05
2121,PNG..commercial.banks.and.other.creditors..DIS..current.US..,4.08483209142168e-05
2122,Principal.arrears..long.term.DOD..US..,4.078093316046607e-05
2123,"Prevalence of HIV, total (% of population ages 15-49)",4.072990139311128e-05
2124,PRVG..official.creditors..DOD..current.US..,4.027126584365019e-05
2125,Interest.arrears..private.creditors..current.US..,4.021508534392175e-05
2126,External.debt.stocks..total..DOD..current.US..,4.004304567723294e-05
2127,OPS..bilateral..DOD..current.US..,3.999124761383511e-05
2128,Getting.electricity..Total.duration.and.frequency.of.outages.per.customer.a.year..0.3...DB16.20.methodology.,3.987674587936996e-05
2129,PPG..commercial.banks..NTR..current.US..,3.984421882230331e-05
2130,External.debt.stocks..private.nonguaranteed..PNG...DOD..current.US..,3.9532511995382153e-05
2131,PRVG..commercial.banks..DIS..current.US..,3.895923957120996e-05
2132,PRVG..multilateral..TDS..current.US..,3.891690403763866e-05
2133,"PPG, IBRD (DOD, current US$)",3.8821886779597216e-05
2134,Law mandates paid or unpaid maternity leave (1=yes; 0=no),3.8766722286689065e-05
2135,PS..bilateral.concessional..AMT..current.US..,3.86101393633445e-05
2136,Net.flows.on.external.debt..total..NFL..current.US..,3.858609140978406e-05
2137,GG..multilateral.concessional..NFL..current.US..,3.827911922753586e-05
2138,GG..multilateral..AMT..current.US..,3.8214955582842927e-05
2139,Mineral rents (% of GDP),3.79597417192846e-05
2140,Commitments..official.creditors..COM..current.US..,3.785742541358036e-05
2141,PRVG..multilateral..AMT..current.US..,3.756703957246951e-05
2142,PS..bonds..DOD..current.US..,3.7547976094481715e-05
2143,Net.flows.on.external.debt..private.nonguaranteed..PNG...NFL..current.US..,3.676423490984414e-05
2144,Debt.service.on.external.debt..other.public.sector..PPG...TDS..current.US..,3.6608451495786164e-05
2145,OPS..commercial.banks..INT..current.US..,3.657473902714828e-05
2146,PRVG..official.creditors..AMT..current.US..,3.651706170883697e-05
2147,PS..commercial.banks..INT..current.US..,3.6257040318260356e-05
2148,Commitments..public.and.publicly.guaranteed..COM..current.US..,3.622414527698549e-05
2149,OPS..private.creditors..DIS..current.US..,3.615942128927857e-05
2150,PS..bonds..TDS..current.US..,3.579709217307584e-05
2151,PPG..bilateral.concessional..AMT..current.US..,3.578800079721214e-05
2152,GG..official.creditors..TDS..current.US..,3.5763783316265126e-05
2153,PPG..IBRD..DOD..current.US..,3.537008322250623e-05
2154,GG..private.creditors..AMT..current.US..,3.4888568760124e-05
2155,Resolving.insolvency..Creditor.participation.index..0.4...DB15.20.methodology.,3.4578984156889995e-05
2156,Coal rents (% of GDP),3.457110320537395e-05
2157,Net.flows.on.external.debt..short.term..NFL..current.US..,3.4162424635537917e-05
2158,PPG..commercial.banks..NFL..current.US..,3.4133609431438284e-05
2159,Lower secondary school starting age (years),3.39341876854981e-05
2160,OPS..private.creditors..NTR..current.US..,3.387836733775319e-05
2161,Access.to.electricity....of.population.,3.377896443051922e-05
2162,PPG..bonds..NFL..current.US..,3.3535183749706175e-05
2163,PPG..IDA..INT..current.US..,3.351826347914155e-05
2164,Oil rents (% of GDP),3.351636275387011e-05
2165,PRVG..bilateral..TDS..current.US..,3.335954905127893e-05
2166,PPG..official.creditors..DOD..current.US..,3.316381495903332e-05
2167,Debt.service.on.external.debt..total..TDS..current.US..,3.2778051378603205e-05
2168,OPS..other.private.creditors..NTR..current.US..,3.2776553595976344e-05
2169,PPG..bonds..NTR..current.US..,3.266905248479209e-05
2170,PS..bonds..INT..current.US..,3.248523849930679e-05
2171,Net.transfers.on.external.debt..private.guaranteed.by.public.sector..PPG...NTR..current.US..,3.231028518207092e-05
2172,PRVG..commercial.banks..TDS..current.US..,3.197613254682567e-05
2173,GG..bilateral.concessional..TDS..current.US..,3.161137401163699e-05
2174,Disbursements.on.external.debt..long.term...IMF..DIS..current.US..,3.155103857837395e-05
2175,"Net financial flows, IBRD (NFL, current US$)",3.140384075066671e-05
2176,PS..official.creditors..NFL..current.US..,3.063917126458963e-05
2177,Getting.electricity..Mechanisms.for.monitoring.outages..0.1...DB16.20.methodology.,3.0458901752566947e-05
2178,PS..private.creditors..DIS..current.US..,3.0357945520268273e-05
2179,Average.maturity.on.new.external.debt.commitments..private..years.,3.0086071612150877e-05
2180,PPG..multilateral.concessional..DIS..current.US..,2.9894784649862542e-05
2181,OPS..multilateral.concessional..TDS..current.US..,2.9695191539702193e-05
2182,PPG..multilateral.concessional..AMT..current.US..,2.939351803611794e-05
2183,Getting.electricity..Mechanisms.for.restoring.service..0.1...DB16.20.methodology.,2.9347431674238566e-05
2184,"PPG, bonds (NFL, current US$)",2.9151746530720162e-05
2185,GG..private.creditors..DIS..current.US..,2.9025501302315154e-05
2186,PS..multilateral..TDS..current.US..,2.881146835905352e-05
2187,Getting.electricity..Communication.of.tariffs.and.tariff.changes..0.1...DB16.20.methodology.,2.8778673622017133e-05
2188,GG..multilateral.concessional..DIS..current.US..,2.876603183843268e-05
2189,OPS..bilateral.concessional..INT..current.US..,2.8709686030086047e-05
2190,PPG..bonds..TDS..current.US..,2.8408186629987827e-05
2191,GG..other.private.creditors..TDS..current.US..,2.8002642385991074e-05
2192,GG..multilateral.concessional..NTR..current.US..,2.7872486529856743e-05
2193,PRVG..multilateral..DOD..current.US..,2.753529051530353e-05
2194,PS..official.creditors..INT..current.US..,2.738276587990595e-05
2195,Principal.repayments.on.external.debt..public.sector..PPG...AMT..current.US..,2.7042162230936773e-05
2196,PS..commercial.banks..DIS..current.US..,2.7038149998020702e-05
2197,PPG..IDA..TDS..current.US..,2.686163836347485e-05
2198,Dealing.with.construction.permits..Quality.control.before.construction.index..0.1...DB16.20.methodology.,2.6123778778596265e-05
2199,Net.change.in.interest.arrears..current.US..,2.5392385310479886e-05
2200,PS..multilateral.concessional..DIS..current.US..,2.4949984388592675e-05
2201,GG..commercial.banks..NFL..current.US..,2.413610255854985e-05
2202,"Net financial flows, IDA (NFL, current US$)",2.3948774578007235e-05
2203,Principal.arrears..private.creditors..current.US..,2.380464980129958e-05
2204,PS..multilateral..DOD..current.US..,2.3654116751296244e-05
2205,OPS..multilateral.concessional..DIS..current.US..,2.2795660095967603e-05
2206,Net.flows.on.external.debt..public.sector..PPG...NFL..current.US..,2.2612691244107445e-05
2207,PPG..commercial.banks..TDS..current.US..,2.2184618452815676e-05
2208,HFC gas emissions (thousand metric tons of CO2 equivalent),2.203937980807222e-05
2209,PRVG..private.creditors..AMT..current.US..,2.172022763271925e-05
2210,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),2.1046352946698213e-05
2211,GG..bonds..TDS..current.US..,2.055403993624176e-05
2212,Use.of.IMF.credit..SDR.allocations..DOD..current.US..,2.018922597477143e-05
2213,GG..other.private.creditors..DIS..current.US..,2.018096294623141e-05
2214,Adjusted savings: energy depletion (current US$),1.9909151366144535e-05
2215,GG..bilateral.concessional..DIS..current.US..,1.98389766035031e-05
2216,PRVG..private.creditors..TDS..current.US..,1.978077834231081e-05
2217,Adjusted savings: mineral depletion (% of GNI),1.924157052138596e-05
2218,GG..bonds..AMT..current.US..,1.8396047626295345e-05
2219,GG..multilateral.concessional..INT..current.US..,1.8057121017924597e-05
2220,Commitments..IDA..COM..current.US..,1.798815124789621e-05
2221,Total.change.in.external.debt.stocks..current.US..,1.7410348394795002e-05
2222,PS..bonds..DIS..current.US..,1.705079755453761e-05
2223,OPS..other.private.creditors..NFL..current.US..,1.682453092732838e-05
2224,Getting.electricity..Financial.deterrents.aimed.at.limiting.outages..0.1...DB16.20.methodology.,1.6655799995171655e-05
2225,GG..commercial.banks..AMT..current.US..,1.6240936234236588e-05
2226,PS..commercial.banks..DOD..current.US..,1.6220363428050282e-05
2227,GG..multilateral.concessional..TDS..current.US..,1.6116786769049056e-05
2228,Renewable.electricity.output....of.total.electricity.output.,1.5892636392540126e-05
2229,PPG..multilateral.concessional..INT..current.US..,1.5649972803674585e-05
2230,"Access to electricity, urban (% of urban population)",1.562041085819113e-05
2231,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",1.5472616219131962e-05
2232,Interest.rescheduled..private..current.US..,1.5445098050315546e-05
2233,IFC..private.nonguaranteed..NFL..current.US..,1.4886019951213791e-05
2234,PS..bonds..AMT..current.US..,1.4297865595514936e-05
2235,Disbursements.on.external.debt..private.nonguaranteed..PNG...DIS..current.US..,1.39906123724928e-05
2236,GG..bonds..NFL..current.US..,1.3755179916364511e-05
2237,Total.amount.of.debt.rescheduled..current.US..,1.2591742309562895e-05
2238,PPG..IDA..AMT..current.US..,1.2573036791191743e-05
2239,GG..commercial.banks..TDS..current.US..,1.2502875277131234e-05
2240,OPS..multilateral.concessional..DOD..current.US..,1.2470789098191025e-05
